Fitness Function,Constraint,Constraint Used,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,0.9992094080442733,25,50
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,0.9996282335446285,44,50
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,18,18
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,26,26
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,0.9995058800276708,40,50
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,29,29
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,0.9997176457300976,37,50
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,8,8
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,0.9999576468595148,15,50
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,10,10
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,16,16
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,11,11
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,14,14
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,21,21
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,13,13
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,7,7
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,30,30
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,14,14
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,1.0,9,9
Booth,Constraint 4,true,Penalty Method,0.3,2.0,1.0,13,13,0.9998447051515537,17,50
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9836799231996387,5,50
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.5822612056342736,13,50
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,16,16
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,5,5
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,5,5
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Langermann,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.999898714386866,15,50
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,23,23
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,5,5
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9996227175602576,17,50
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,28,28
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9955402575291094,10,50
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,6,6
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,16,16
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,38,38
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,6,6
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,24,24
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.999898714386866,9,50
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,19,19
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,18,18
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.7277827599469503,34,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.4725452661976943,12,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,40,40
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9241953327236438,11,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.5667129705070789,11,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,18,18
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.5653604752226388,10,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.5653604752226388,9,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9986908402786541,13,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.5667129705070789,21,50
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,43,43
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Langermann,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.5667129705070789,11,50
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,33,33
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.5667129705070789,15,50
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.5667129705070789,14,50
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,20,20
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.49561509840266327,18,50
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9997231276867629,27,50
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,30,30
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,24,24
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Langermann,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,15,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,16,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.6183362312216839,38,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,17,17
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,12,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,35,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.8723690199716857,20,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,9,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9619170347814971,41,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,8,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,23,23
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,20,20
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,35,35
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.8732565827981628,19,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.5917421603393405,20,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.8393152991697764,19,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,15,15
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.7355670476245003,29,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,22,50
Schaffer,Constraint 1,false,Penalty Method,0.3,1.0,2.0,13,13,0.8038138036872304,24,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.8004507675081417,41,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,22,22
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,14,14
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,21,21
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,7,7
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,23,23
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,37,37
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.7355670476245003,11,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,20,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,7,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,19,19
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,9,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,5,50
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,15,15
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 3,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.6104275621419677,35,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,12,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,8,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,14,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,30,30
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,26,26
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,16,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,7,7
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,14,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,10,50
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,4,4
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,31,31
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,2,2
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,18,18
Schaffer,Constraint 3,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,8,8
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,9,9
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.8038138036872304,18,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9842895345843514,5,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.8732565827981628,10,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,14,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,17,17
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,6,6
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.8732565827981628,13,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,4,4
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,16,16
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,15,15
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,8,8
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,13,13
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9032847811115282,17,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,12,12
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,8,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,15,15
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,21,21
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,1.0,11,11
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,10,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,22,50
Schaffer,Constraint 4,true,Rejection Method,0.3,1.0,2.0,13,13,0.9992952506441721,23,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,11,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,0.9992952506441721,10,50
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,10,10
Schaffer,Constraint 4,true,Penalty Method,0.3,1.0,2.0,13,13,1.0,14,14
