Fitness Function,Constraint,Constraint Handling Method,Particle Inertia,Personal Confidence,Swarm Confidence,Population Size,Particle Speed Limit,Final Fitness,Optimum Found After,Iterations
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,1,0.997557635565344,11,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,1,0.9978494016442432,38,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,1,0.9956517442435024,49,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,1,0.9925458472745755,4,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,1,0.9964988070532098,48,50
Booth,Constraint 3,Penalty Method,0.3,0.8,1.6,13,1,0.9977411658407805,21,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9948470345742805,34,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,1.0,37,37
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9912281940150307,50,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9998447051515537,50,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9937882060621462,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9973599875764123,22,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.984414044301385,50,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9836799231996387,42,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9999105878145311,37,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9731198735052872,21,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9986305817909732,49,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9730634026513066,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.994955270377743,3,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9909646633631218,48,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9988282297799049,2,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9905928969077502,30,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9964988070532098,45,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9677927896131278,46,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9982635212401001,48,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9927152598365171,47,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9976517536553114,22,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9992094080442733,27,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9964988070532098,44,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9999105878145311,50,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,1.0,26,26
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9945646803043781,28,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.998362345234566,50,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9982635212401001,3,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9998164697245635,36,50
Booth,Constraint 4,Rejection Method,0.3,0.8,1.6,13,1,0.9999811763820066,32,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9993647028927195,47,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.999985882286505,43,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,1.0,24,24
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9968376321770926,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.998150579532139,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9999435291460196,32,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9998164697245635,17,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9964988070532098,44,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9999811763820066,44,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9961411583113333,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9999105878145311,4,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9991905844262797,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9984988164650188,32,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9900046588454535,20,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9999105878145311,49,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9996047040221367,49,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9995058800276708,45,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9998447051515537,33,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,1.0,41,41
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9997317634435928,43,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9998164697245635,17,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9960282166033725,49,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9987576412124293,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9981788149591293,44,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.998136461818644,5,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9964988070532098,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9998447051515537,47,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.958098626346477,50,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9864846422806697,36,50
Booth,Constraint 4,Penalty Method,0.3,0.8,1.6,13,1,0.9981788149591293,46,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,28,28
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.6720672111169411,29,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,20,20
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.5822612056342736,9,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.6467699897340018,35,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.5822612056342736,13,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.5822612056342736,11,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.970899150562389,15,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,10,10
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,26,26
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.999898714386866,19,50
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,29,29
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,12,12
Langermann,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,26,26
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9984040610211258,29,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.999898714386866,18,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9987707939215952,25,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9820167887012073,17,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,24,24
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9980223799115477,12,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9711171132434093,26,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,17,17
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.495610611278298,11,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,12,12
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.999898714386866,21,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,31,31
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,20,20
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9952788852347767,24,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,16,16
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9955402575291094,41,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9996227175602576,21,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9284462563022633,15,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,19,19
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9979293340210406,31,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9284462563022633,22,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9756197892301468,26,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,13,13
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9467577872872713,25,50
Langermann,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,26,26
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,27,27
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,31,31
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.999898714386866,29,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.999898714386866,13,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,14,14
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,25,25
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9456859229701873,17,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,26,26
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,9,9
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,26,26
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9858367349607647,16,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.999898714386866,25,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,4,4
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9997231276867629,26,50
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,12,12
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,34,34
Langermann,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9913384981163095,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.5799211132791857,17,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9600563000007856,22,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.5617694106635593,22,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8865993441996705,42,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9323458851529551,32,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,1.0,27,27
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9792624968257219,16,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8535358809397283,7,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.7991760769446381,26,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9769635507015256,26,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8535358809397283,31,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9840123806341782,24,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.5533287655850901,10,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9843183554122359,15,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9756197892301468,33,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8395747665174852,14,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8197690735944001,16,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.7778850987654172,38,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9049034619651403,26,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9340924164925745,22,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9918091601764102,9,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9959614047696533,18,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.8395747665174852,11,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9980223799115477,16,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.9997231276867629,27,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.46227502662200864,25,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.7778850987654172,14,50
Langermann,Constraint 4,Rejection Method,0.3,0.8,1.6,13,5,0.7701422670478549,18,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,38,38
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,33,33
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,25,25
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,44,44
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5667129705070789,27,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,20,20
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,29,29
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.9984040610211258,44,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5667129705070789,23,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5653604752226388,14,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5667129705070789,29,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,8,8
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.4836899226901608,26,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5667129705070789,6,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,34,34
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,30,30
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5667129705070789,28,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,6,6
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,0.5667129705070789,21,50
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,28,28
Langermann,Constraint 4,Penalty Method,0.3,0.8,1.6,13,5,1.0,16,16
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,24,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.6060419403162854,20,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,18,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,22,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.5917421603393405,34,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.8732565827981628,27,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.5995998229774971,31,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.7569148249214285,24,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9619170347814971,31,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.680906062282291,19,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,25,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,22,22
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.6273610631444994,38,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,16,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,21,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,17,17
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.7893461468956237,18,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,19,19
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,1.0,20,20
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,16,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,25,50
Schaffer,Constraint 1,Penalty Method,0.3,0.8,1.6,13,5,0.8038138036872304,21,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.5924615246723185,2,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,6,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,22,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,18,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,14,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,16,16
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,14,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,18,18
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,8,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,17,17
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,11,11
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,2,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,7,7
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,8,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,18,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,11,11
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,22,22
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,21,21
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,18,18
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,7,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,38,38
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,28,50
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,1.0,25,25
Schaffer,Constraint 3,Rejection Method,0.3,0.8,1.6,13,5,0.9992952506441721,3,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,15,15
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,5,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,21,21
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,4,4
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,7,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,11,11
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,11,11
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,6,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,11,11
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,19,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,10,10
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,23,23
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,18,18
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,17,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,8,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,13,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,33,33
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,29,29
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,14,14
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,4,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,14,50
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,13,13
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,1.0,8,8
Schaffer,Constraint 3,Penalty Method,0.3,0.8,1.6,13,5,0.9992952506441721,27,50
